Age;Education;Marital_Status;Income;Children;Mn_Customer;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;AllSpends
61;Graduation;Together;71232;1;11;653;17;170;34;26;17;917
49;Graduation;Together;34600;2;1;199;33;60;8;3;15;318
53;Graduation;Single;46904;2;11;153;4;56;0;9;31;253
47;Graduation;Married;49094;1;9;376;0;38;11;8;69;502
37;Graduation;Together;36075;1;12;46;0;30;12;1;30;119
41;2n Cycle;Together;60839;2;8;600;21;128;223;150;128;1250
41;Graduation;Together;77298;1;11;425;115;292;23;35;79;969
70;Graduation;Together;34026;2;8;18;6;15;12;8;17;76
57;PhD;Single;48918;2;4;52;0;9;0;0;1;62
58;2n Cycle;Together;82122;0;8;734;22;350;151;25;100;1382
44;Graduation;Single;37697;1;2;34;6;21;11;4;8;84
68;Graduation;Together;34074;2;7;135;1;41;10;1;67;255
60;Master;Married;28520;2;6;11;0;10;0;2;20;43
65;Graduation;Single;62535;1;10;163;48;90;0;45;52;398
43;Master;Single;36273;1;4;29;3;30;3;2;9;76
56;Graduation;Together;63404;2;6;734;26;70;11;44;17;902
39;2n Cycle;Together;75774;1;5;340;21;134;258;14;56;823
44;Graduation;Together;78416;1;6;453;38;279;188;38;183;1179
46;Graduation;Together;75702;1;10;1073;0;629;145;37;37;1921
69;Master;Together;59385;2;4;135;0;10;0;4;36;185
54;Graduation;Single;37070;2;3;231;7;137;4;15;39;433
69;Graduation;Married;44689;2;1;18;0;5;0;0;11;34
62;Graduation;Together;53977;1;6;620;16;165;0;24;82;907
54;PhD;Single;7144;2;12;81;4;33;5;2;291;416
56;Graduation;Single;18701;2;6;12;4;2;10;6;10;44
64;Graduation;Married;90369;0;4;292;51;981;224;23;17;1588
46;PhD;Single;63159;0;11;965;34;586;89;86;37;1797
54;Graduation;Together;37758;2;10;27;2;10;0;0;1;40
57;PhD;Single;46757;1;11;777;30;163;0;51;122;1143
51;Master;Married;79734;0;6;572;8;232;23;62;17;914
28;Graduation;Together;63207;0;1;438;169;565;91;169;70;1502
66;Graduation;Divorced;72071;1;2;531;69;300;150;138;150;1338
37;PhD;Together;21840;1;7;17;0;9;0;0;1;27
38;2n Cycle;Together;58582;1;9;402;35;106;101;77;42;763
69;Graduation;Single;72282;0;7;503;27;419;90;139;153;1331
64;Graduation;Married;50387;2;8;369;9;87;12;14;34;525
59;PhD;Together;32583;2;6;5;0;3;0;0;1;9
58;Graduation;Together;62568;1;4;362;17;398;80;35;61;953
49;Master;Divorced;44635;2;10;56;0;9;0;0;3;68
49;Master;Single;33316;2;10;79;1;31;4;4;12;131
52;Graduation;Married;63967;1;8;387;84;141;73;35;162;882
42;2n Cycle;Together;52513;0;9;367;17;241;104;188;232;1149
51;Graduation;Married;25293;1;9;15;0;11;0;2;9;37
55;PhD;Widow;54111;1;8;267;6;54;8;3;50;388
34;Graduation;Together;78394;0;2;298;27;697;216;24;166;1428
62;Master;Married;80739;0;5;674;92;736;39;0;92;1633
45;Master;Together;22669;1;5;16;14;36;37;22;48;173
33;Graduation;Single;29236;1;10;37;4;24;16;9;9;99
61;Graduation;Together;44911;1;3;159;0;22;2;1;31;215
58;PhD;Married;54693;1;2;686;17;142;23;26;35;929
46;Graduation;Together;48186;1;3;97;3;66;12;7;34;219
43;Graduation;Married;54809;2;9;63;6;57;13;13;22;174
42;Graduation;Together;41580;2;12;56;5;24;4;0;3;92
50;PhD;Married;80336;0;9;209;19;456;160;142;66;1052
63;Graduation;Married;47743;1;3;198;2;43;0;12;20;275
65;2n Cycle;Married;62972;1;8;313;15;47;20;0;192;587
66;PhD;Divorced;57333;1;9;941;14;397;76;58;176;1662
38;PhD;Together;32313;1;2;86;4;56;2;4;7;159
67;Master;Widow;84953;0;6;167;48;602;63;72;72;1024
52;Master;Divorced;27071;1;4;8;3;19;0;2;3;35
63;Master;Together;68148;0;8;389;66;408;37;57;85;1042
55;Master;Together;65735;2;12;239;7;119;4;15;11;395
45;PhD;Married;86836;0;9;179;21;273;0;21;63;557
57;PhD;Married;4023;2;6;5;0;1;1;1;1;9
30;Graduation;Married;30093;0;7;2;6;28;13;4;16;69
54;PhD;Married;57705;1;1;383;0;53;6;4;40;486
32;Graduation;Single;25008;1;2;2;8;8;6;1;9;34
25;2n Cycle;Single;83257;0;9;536;27;590;38;107;67;1365
45;Graduation;Together;22280;1;5;2;1;4;3;1;2;13
42;PhD;Married;72159;0;10;322;53;899;34;40;53;1401
59;Graduation;Together;64260;0;1;539;169;816;20;0;30;1574
36;PhD;Single;82733;0;9;712;50;420;65;38;38;1323
49;Master;Divorced;74290;1;8;1121;0;72;0;12;12;1217
69;Master;Single;58217;3;11;68;1;13;3;5;13;103
44;Master;Together;21024;0;7;36;4;18;6;2;18;84
48;PhD;Married;70116;0;1;707;44;603;95;58;29;1536
35;Graduation;Together;54006;1;9;174;77;203;6;24;97;581
54;PhD;Married;69063;1;11;666;35;124;69;8;26;928
45;2n Cycle;Divorced;11448;0;12;0;0;0;6;2;6;14
41;Graduation;Single;61825;1;8;162;50;100;55;30;27;424
49;Graduation;Married;70886;1;10;407;70;239;103;88;53;960
38;Graduation;Married;69109;0;11;823;25;459;124;29;95;1555
47;Graduation;Widow;60208;2;10;488;23;71;15;0;59;656
52;Master;Together;32889;2;9;28;0;13;4;2;8;55
36;Graduation;Single;34738;1;5;3;2;10;3;0;2;20
49;Master;Together;30538;1;10;284;0;52;8;3;20;367
43;2n Cycle;Together;82326;0;3;938;142;754;159;81;183;2257
53;PhD;Divorced;26642;1;3;13;2;15;2;2;8;42
56;Graduation;Divorced;69932;1;6;412;172;153;150;105;57;1049
48;Graduation;Single;44503;2;4;31;1;8;0;0;8;48
72;PhD;Single;60200;1;1;502;19;132;0;6;26;685
68;Graduation;Divorced;49638;1;4;18;10;3;3;5;0;39
33;2n Cycle;Single;23830;0;2;1;8;6;4;8;16;43
61;Master;Widow;33051;0;8;100;71;243;108;94;219;835
62;Graduation;Married;72905;0;1;407;114;445;181;165;203;1515
69;PhD;Together;69702;1;2;664;9;240;50;19;57;1039
45;Graduation;Divorced;70300;1;7;1045;61;338;60;46;46;1596
36;PhD;Married;70643;0;10;1218;107;304;23;143;33;1828
51;PhD;Married;30396;1;4;15;0;6;0;1;12;34
52;PhD;Divorced;50616;1;4;128;0;16;0;1;4;149
51;Master;Single;62772;1;5;581;49;157;43;8;108;946
35;PhD;Single;30298;0;5;6;3;12;6;1;0;28
36;Graduation;Single;52413;1;11;185;8;133;56;56;12;450
63;PhD;Married;44155;2;1;22;1;9;0;0;14;46
49;PhD;Divorced;86979;0;11;584;100;835;65;83;35;1702
45;Graduation;Together;76532;2;9;355;30;177;90;138;30;820
38;Graduation;Married;42081;1;2;175;10;110;54;6;27;382
32;PhD;Married;67546;0;8;864;134;768;150;38;172;2126
31;Master;Together;88420;0;5;957;153;612;99;95;153;2069
35;Graduation;Married;31158;1;1;25;6;16;20;0;5;72
52;Graduation;Divorced;61671;1;6;641;7;56;0;0;28;732
46;Graduation;Single;69719;0;5;273;86;208;177;14;43;801
71;Graduation;Divorced;49160;1;10;122;21;43;25;10;15;236
42;Basic;Together;24882;1;9;1;4;10;29;0;36;80
66;PhD;Single;90933;0;3;1020;31;430;62;63;79;1685
75;PhD;Single;113734;0;5;6;2;3;1;262;3;277
70;PhD;Together;59292;1;6;378;14;68;19;14;14;507
56;PhD;Married;45759;2;2;42;1;18;3;0;4;68
37;Graduation;Single;22148;0;4;15;5;14;0;4;11;49
33;Master;Married;73395;0;3;272;7;80;20;7;11;397
49;Graduation;Divorced;29819;1;10;9;1;24;2;1;2;39
52;Graduation;Married;45688;1;1;279;0;18;0;0;9;306
66;Graduation;Married;62820;0;5;398;61;265;138;61;53;976
49;PhD;Married;60491;1;9;637;47;237;12;19;76;1028
34;Graduation;Together;33235;1;2;45;0;16;2;1;6;70
61;Graduation;Married;35701;0;3;21;1;9;7;3;5;46
40;Master;Married;31535;1;9;15;4;13;0;0;19;51
60;2n Cycle;Together;92556;0;4;493;183;352;184;23;28;1263
50;Graduation;Single;67384;1;11;957;40;175;158;53;107;1490
49;Master;Together;80573;0;10;829;138;430;60;92;15;1564
53;Graduation;Married;77870;1;8;1017;50;500;65;50;133;1815
57;PhD;Widow;52278;1;1;953;0;71;0;0;174;1198
52;Graduation;Single;57107;1;8;159;0;120;0;0;137;416
30;Graduation;Married;18929;0;2;32;0;8;23;4;18;85
39;PhD;Single;36038;1;5;23;0;15;0;2;7;47
44;Graduation;Single;20180;0;2;18;42;24;15;20;18;137
55;PhD;Together;34230;2;12;15;0;4;0;0;2;21
43;2n Cycle;Single;31878;1;6;23;4;5;10;5;23;70
48;2n Cycle;Married;70932;1;1;200;193;100;46;185;185;909
64;Graduation;Single;91249;0;10;1324;27;119;71;108;27;1676
77;Master;Single;77598;0;10;1193;33;281;129;66;33;1735
61;Graduation;Single;80982;2;1;505;137;401;104;22;22;1191
43;Master;Married;22701;1;9;2;4;9;0;4;5;24
51;PhD;Married;55212;1;11;1103;0;45;0;0;34;1182
50;Graduation;Married;70617;0;6;353;61;753;40;46;27;1280
63;Graduation;Single;64849;0;11;652;48;350;94;84;108;1336
55;Master;Married;62694;2;6;379;6;157;25;91;91;749
46;PhD;Married;61917;2;11;46;4;36;2;2;1;91
73;PhD;Married;67472;1;9;162;31;127;8;17;69;414
38;Master;Married;21059;1;1;8;3;19;3;3;8;44
52;Master;Married;29543;2;4;17;3;18;3;4;18;63
69;Graduation;Married;75903;1;4;340;108;185;130;38;100;901
45;2n Cycle;Together;34984;2;9;8;4;15;3;5;3;38
64;PhD;Single;54998;1;3;154;22;202;39;30;8;455
71;PhD;Widow;54356;1;11;710;15;30;20;0;0;775
61;Master;Married;34242;1;3;8;2;4;0;0;1;15
47;Graduation;Married;25410;1;8;2;2;4;13;13;4;38
36;PhD;Married;73356;0;2;1050;14;322;0;14;112;1512
70;Graduation;Together;28320;1;1;19;1;14;3;2;4;43
43;Graduation;Single;23763;1;8;22;0;6;6;2;6;42
36;Graduation;Married;72570;0;4;274;83;216;151;141;224;1089
44;Master;Married;34529;1;9;68;6;38;3;6;41;162
69;Graduation;Widow;70792;0;2;344;45;654;104;11;114;1272
38;Graduation;Married;63211;0;11;145;193;459;205;26;145;1173
46;Master;Married;83891;1;6;217;38;350;111;85;15;816
52;Graduation;Single;36065;2;3;18;7;34;10;2;3;74
66;Graduation;Together;39898;1;2;69;8;26;12;7;12;134
80;PhD;Single;51141;0;7;144;0;7;0;0;6;157
44;Graduation;Married;56939;1;9;256;34;103;90;29;49;561
69;Graduation;Single;80872;0;5;483;72;567;94;12;108;1336
44;PhD;Together;72335;0;8;1285;105;653;28;21;0;2092
56;PhD;Single;61798;0;11;338;4;89;11;8;13;463
70;PhD;Widow;76842;0;5;605;10;345;84;54;32;1130
44;Graduation;Together;29478;1;1;8;0;7;3;1;1;20
64;Graduation;Single;46998;1;10;172;41;86;45;6;27;377
30;Graduation;Single;96843;0;4;448;71;951;40;17;17;1544
70;PhD;Widow;56551;2;5;67;4;32;17;2;16;138
55;Master;Married;70053;1;7;512;53;98;81;179;89;1012
58;PhD;Widow;71670;0;7;1462;16;128;0;0;160;1766
42;Graduation;Married;44359;2;6;20;0;14;7;3;1;45
68;Graduation;Single;40887;2;5;50;4;44;10;10;43;161
54;Graduation;Divorced;48877;1;1;102;1;15;2;0;24;144
73;Graduation;Together;74485;0;8;499;149;815;173;49;49;1734
48;Graduation;Together;64474;1;10;381;35;172;56;86;93;823
57;Graduation;Together;77226;1;2;631;43;239;128;76;21;1138
71;Graduation;Widow;72643;0;2;526;80;553;123;94;53;1429
42;Master;Together;85738;0;1;913;26;376;17;26;13;1371
54;Graduation;Divorced;55686;1;2;673;0;199;37;47;26;982
37;Graduation;Single;39062;1;3;23;0;9;0;0;12;44
49;Graduation;Together;34600;2;1;199;33;60;8;3;15;318
45;Graduation;Married;40794;1;4;261;23;73;4;23;50;434
49;2n Cycle;Married;54690;2;11;111;16;37;7;9;18;198
51;Graduation;Married;4428;1;10;16;4;12;2;4;321;359
57;2n Cycle;Married;32632;0;8;63;151;137;153;19;53;576
52;PhD;Single;38236;2;9;58;0;18;2;0;10;88
41;Graduation;Married;36781;1;4;29;1;17;0;3;13;63
36;Master;Single;31385;1;12;3;2;12;0;1;9;27
36;Graduation;Married;24570;1;2;28;34;62;11;14;44;193
46;PhD;Divorced;25509;1;9;40;3;30;10;7;11;101
69;Graduation;Married;94642;0;2;879;143;797;106;143;143;2211
58;Master;Married;58646;1;6;62;1;44;6;5;22;140
45;Graduation;Single;53201;2;2;280;7;81;20;0;27;415
63;Graduation;Together;21994;1;12;9;0;6;3;1;3;22
42;Graduation;Married;57113;2;2;182;4;33;0;2;42;263
29;Graduation;Married;51373;0;6;83;2;101;64;26;117;393
34;Graduation;Married;23477;1;10;38;15;54;3;8;29;147
64;Graduation;Married;58116;1;4;228;19;130;4;11;51;443
57;PhD;Divorced;72968;0;12;1092;37;592;145;37;55;1958
49;Master;Married;39791;1;3;85;15;27;13;13;21;174
73;Master;Single;91712;0;10;1276;24;746;94;29;48;2217
62;Graduation;Single;94472;1;4;1017;33;417;108;100;16;1691
60;Graduation;Together;13672;2;4;6;2;9;2;1;5;25
40;2n Cycle;Married;96547;0;5;448;21;125;52;101;62;809
45;Graduation;Married;79205;0;8;504;23;117;179;28;44;895
45;PhD;Together;56559;1;12;226;22;133;41;31;31;484
47;PhD;Married;32644;1;1;239;3;141;0;7;23;413
40;2n Cycle;Single;67506;1;1;90;38;67;33;36;67;331
50;Graduation;Single;24206;1;3;7;2;8;3;2;3;25
53;PhD;Divorced;28420;1;12;4;2;5;2;0;0;13
50;Graduation;Married;22979;1;9;16;17;19;20;21;22;115
54;Graduation;Single;33279;0;6;10;3;3;0;0;0;16
48;Master;Single;46423;2;9;68;0;16;0;0;8;92
43;Graduation;Married;30368;1;11;35;0;13;2;0;2;52
50;Graduation;Married;63684;1;11;575;80;428;208;93;80;1464
56;Graduation;Divorced;41638;1;2;315;0;31;4;0;91;441
61;PhD;Divorced;68805;1;9;182;2;49;17;13;20;283
54;PhD;Together;65814;1;3;561;14;113;10;14;35;747
62;Graduation;Divorced;71964;0;5;587;51;932;180;34;86;1870
34;Graduation;Single;39146;1;2;94;1;33;13;12;12;165
43;Graduation;Together;96876;0;8;908;43;735;40;194;21;1941
39;Basic;Married;34445;0;1;228;122;122;208;129;30;839
62;Graduation;Single;68281;0;8;995;112;417;42;48;41;1655
45;2n Cycle;Married;37284;2;3;11;1;2;2;1;6;23
37;Graduation;Married;36790;0;3;3;3;14;15;21;10;66
53;Graduation;Together;27943;2;4;12;1;16;4;1;3;37
69;Graduation;Divorced;22263;2;3;17;0;2;0;0;2;21
48;Graduation;Together;30261;3;9;8;0;5;0;3;6;22
42;Graduation;Together;28587;1;2;22;4;17;12;10;13;78
38;Master;Married;43815;1;4;14;10;29;4;7;15;79
64;Graduation;Married;48195;2;1;106;27;68;52;7;5;265
68;Master;Married;77027;1;2;820;57;242;45;0;11;1175
55;PhD;Married;71322;1;2;753;43;226;69;10;204;1305
41;Master;Married;32765;1;2;13;3;17;7;3;3;46
55;Graduation;Together;29672;2;3;9;1;3;0;4;8;25
67;Graduation;Divorced;23272;0;10;19;3;6;4;2;12;46
71;Master;Together;49912;1;9;520;8;223;32;49;42;874
35;2n Cycle;Together;7500;1;8;5;17;17;13;14;34;100
73;PhD;Widow;68117;1;3;618;44;215;0;17;36;930
65;Graduation;Married;67225;1;11;315;35;322;46;7;143;868
44;Graduation;Married;17649;1;11;15;1;23;0;5;1;45
45;Graduation;Together;55914;1;4;384;60;364;119;101;232;1260
36;Graduation;Married;40059;1;9;110;29;92;28;10;145;414
70;Graduation;Together;60905;1;12;208;17;76;36;17;38;392
43;Graduation;Married;75330;2;10;555;82;257;93;61;61;1109
69;Graduation;Single;60689;1;6;240;90;216;63;6;24;639
36;Graduation;Married;38680;1;3;11;0;36;15;5;12;79
38;Graduation;Together;61416;0;2;848;154;323;201;61;78;1665
29;Graduation;Single;49767;0;5;202;47;197;55;42;149;692
50;Graduation;Single;83273;3;9;433;89;650;16;102;102;1392
39;Graduation;Married;29009;1;11;6;6;15;10;5;2;44
41;Master;Married;45057;1;12;37;0;7;3;0;3;50
49;Graduation;Married;37150;1;9;167;37;64;49;34;116;467
50;Graduation;Single;43020;1;11;45;7;99;4;25;43;223
61;Graduation;Married;53154;1;6;129;0;21;0;1;7;158
47;Graduation;Married;65308;0;9;713;0;264;120;80;34;1211
50;Graduation;Single;76467;1;8;676;161;426;210;44;58;1575
73;2n Cycle;Married;81044;0;12;450;26;535;73;98;26;1208
69;Graduation;Married;32871;2;3;22;2;12;0;2;5;43
45;Graduation;Single;55801;2;9;367;4;51;6;4;95;527
61;Graduation;Widow;76320;1;6;526;35;214;69;53;35;932
65;Master;Single;36927;2;6;51;0;16;0;0;4;71
67;Graduation;Together;48794;2;6;25;0;11;3;0;15;54
55;Graduation;Single;23478;0;3;28;6;27;12;17;39;129
47;Graduation;Divorced;71128;1;10;958;159;447;20;0;31;1615
44;PhD;Divorced;70179;1;7;532;88;168;69;44;133;1034
70;Graduation;Married;59462;1;1;724;17;143;0;8;196;1088
51;Master;Together;;2;5;375;42;48;94;66;96;721
51;Graduation;Together;38361;1;12;39;0;56;20;8;14;137
39;PhD;Single;;1;5;23;0;15;0;2;7;47
38;PhD;Together;70038;0;10;587;54;348;71;54;130;1244
42;Graduation;Together;42554;2;1;29;1;11;0;0;0;41
46;Graduation;Married;67445;1;8;757;80;217;29;80;11;1174
69;Graduation;Widow;67046;1;1;544;35;133;23;151;107;993
72;Graduation;Married;42192;0;9;40;15;15;17;6;7;100
68;PhD;Married;77610;1;10;1245;33;332;21;33;16;1680
36;Graduation;Married;31761;1;4;19;1;20;16;14;28;98
41;Graduation;Together;34350;1;10;16;3;15;2;1;11;48
71;Graduation;Together;54591;1;8;376;4;94;12;9;24;519
64;Graduation;Married;71866;1;12;184;178;178;103;39;33;715
51;Graduation;Married;25293;1;9;15;0;11;0;2;9;37
33;PhD;Single;42000;0;1;124;83;267;85;59;35;653
37;Graduation;Married;69520;0;7;627;120;414;121;80;93;1455
50;Graduation;Divorced;64713;1;2;180;60;241;13;54;54;602
43;Master;Married;27889;1;7;14;0;4;0;0;8;26
60;Basic;Widow;22123;0;3;3;3;24;34;7;31;102
49;Graduation;Married;;2;3;71;1;16;0;0;9;97
66;Master;Together;;1;6;161;0;22;0;0;24;207
47;Graduation;Married;27803;1;8;8;26;46;38;9;49;176
65;Graduation;Single;;1;10;264;0;21;12;6;147;450
60;Graduation;Married;51651;1;11;293;6;23;13;6;92;433
32;Graduation;Married;68487;0;1;758;12;385;33;89;89;1366
77;Master;Widow;;0;10;532;126;490;164;126;126;1564
51;Graduation;Married;56796;1;2;656;38;161;62;47;37;1001
28;2n Cycle;Married;87000;0;12;196;25;607;67;17;49;961
61;Graduation;Married;79823;1;3;835;73;380;114;73;43;1518
40;Graduation;Single;30828;1;10;16;11;15;2;0;12;56
49;Master;Married;34109;1;11;9;1;5;2;1;4;22
46;Master;Divorced;53367;2;8;229;7;140;10;3;11;400
51;Basic;Together;22390;0;10;0;1;4;15;1;5;26
44;Graduation;Together;71322;1;5;121;24;124;24;15;42;350
27;Graduation;Single;79244;0;12;471;102;125;212;61;245;1216
71;Master;Together;49912;1;9;520;8;223;32;49;42;874
70;PhD;Married;48699;2;5;26;1;10;2;0;1;40
45;Graduation;Together;80144;0;9;240;132;445;250;192;108;1367
64;Graduation;Single;54252;2;5;178;4;26;8;4;44;264
44;Master;Married;81929;1;9;1486;55;278;49;0;185;2053
45;Graduation;Married;76068;1;11;1115;12;128;33;12;76;1376
44;Master;Married;53204;2;3;29;0;8;2;0;6;45
71;PhD;Together;67911;1;5;529;0;356;63;28;0;976
36;2n Cycle;Married;14796;1;9;13;3;8;7;4;16;51
46;PhD;Married;78128;1;2;934;24;230;16;24;36;1264
48;Basic;Married;14188;0;2;2;7;11;16;12;27;75
34;Basic;Married;20425;1;10;4;12;5;3;16;17;57
58;Master;Married;58646;1;6;62;1;44;6;5;22;140
50;Graduation;Divorced;72967;1;12;158;35;179;0;0;125;497
71;Master;Married;48150;1;6;173;2;39;3;2;47;266
59;Graduation;Single;82332;0;9;830;59;968;51;79;19;2006
65;Graduation;Widow;58275;2;6;189;10;253;56;43;64;615
39;PhD;Together;44953;0;12;728;17;133;11;8;124;1021
67;Graduation;Together;34587;2;5;7;2;9;2;0;2;22
46;Master;Together;43018;1;11;35;4;17;7;6;64;133
66;Master;Married;45736;1;7;188;3;180;20;3;43;437
51;Master;Together;66476;1;12;742;28;152;25;9;57;1013
39;2n Cycle;Married;27733;1;8;0;7;5;26;2;17;57
68;PhD;Together;69805;1;1;750;71;174;13;10;20;1038
58;Master;Single;72217;0;4;816;42;450;55;56;154;1573
49;Graduation;Divorced;25818;1;10;5;2;8;2;2;9;28
44;Master;Together;37509;1;9;37;5;56;12;8;5;123
44;2n Cycle;Together;25176;2;8;4;0;4;0;0;5;13
40;Graduation;Married;43586;1;8;99;2;11;4;0;16;132
64;2n Cycle;Married;53230;1;8;176;72;98;136;21;229;732
63;Graduation;Together;50116;2;6;54;0;10;0;0;2;66
48;Graduation;Together;84906;0;10;997;15;414;99;30;76;1631
54;Graduation;Married;61286;1;8;356;0;107;19;9;117;608
34;PhD;Married;82333;0;3;1311;0;359;46;89;17;1822
55;PhD;Together;65220;0;9;890;63;292;0;25;12;1282
46;Graduation;Together;33590;3;11;4;0;2;0;0;2;8
44;Graduation;Divorced;30992;1;4;17;0;14;7;3;2;43
44;Master;Single;72309;0;3;960;0;883;50;38;0;1931
71;PhD;Married;156924;0;8;2;1;2;1;1;1;8
40;Basic;Married;16005;1;8;1;3;2;20;30;47;103
63;Master;Single;65487;0;1;240;67;500;199;0;163;1169
55;Graduation;Married;58692;1;4;301;11;61;4;7;11;395
51;Graduation;Widow;40590;2;10;154;0;50;6;11;37;258
50;Graduation;Single;20587;1;5;2;3;6;4;1;9;25
66;Master;Divorced;62637;1;3;104;12;48;4;12;5;185
54;Master;Divorced;29435;2;8;70;3;37;4;2;64;180
46;Graduation;Divorced;19346;1;1;2;0;9;3;6;2;22
49;Graduation;Married;35788;2;1;23;2;11;3;1;4;44
52;Graduation;Divorced;36997;2;2;43;4;12;8;0;27;94
63;Graduation;Married;23539;0;2;4;24;11;16;1;25;81
47;Graduation;Single;65333;1;1;654;7;92;0;15;30;798
63;Graduation;Single;78499;0;11;912;72;170;47;36;97;1334
49;PhD;Together;29732;1;3;25;0;8;0;1;4;38
60;Master;Together;41275;3;3;24;4;22;0;2;9;61
47;PhD;Together;63516;2;7;141;11;114;15;14;5;300
58;PhD;Married;42769;1;10;71;0;13;3;1;0;88
62;Master;Married;49572;2;12;35;1;16;0;1;1;54
48;Graduation;Married;69209;0;9;496;32;849;229;48;128;1782
44;Graduation;Married;17148;1;1;9;9;11;13;10;16;68
51;Graduation;Widow;40590;2;10;154;0;50;6;11;37;258
44;Master;Together;30560;1;6;9;1;5;4;5;7;31
37;2n Cycle;Married;32146;1;5;26;3;23;4;7;3;66
56;2n Cycle;Divorced;41713;2;4;77;8;44;10;10;25;174
45;Master;Together;34176;1;1;11;2;7;4;2;2;28
65;PhD;Married;58482;1;3;576;7;115;19;7;7;731
55;Graduation;Single;59686;1;1;89;15;89;34;42;5;274
56;PhD;Married;60896;1;10;1013;30;399;60;46;153;1701
40;Graduation;Together;62994;1;3;224;12;48;4;12;12;312
63;Graduation;Together;47320;1;8;200;19;111;50;15;19;414
71;2n Cycle;Widow;74859;0;6;570;73;614;133;102;73;1565
28;Basic;Single;15253;1;10;1;3;3;8;1;13;29
46;PhD;Single;31560;1;6;62;1;20;4;0;7;94
66;Graduation;Divorced;72071;1;2;531;69;300;150;138;150;1338
30;Master;Single;91172;0;3;162;28;818;0;28;56;1092
36;Graduation;Married;90000;0;12;675;144;133;94;192;241;1479
39;Graduation;Single;41967;2;11;23;4;10;0;2;15;54
55;Graduation;Single;69263;1;3;492;5;32;13;5;21;568
50;2n Cycle;Divorced;65706;0;6;918;10;129;13;0;129;1199
45;Graduation;Together;60934;1;1;224;155;155;192;93;54;873
69;Graduation;Married;71965;1;7;572;19;286;50;38;248;1213
65;Graduation;Married;65210;1;3;626;0;70;0;7;28;731
45;PhD;Married;79174;0;1;1074;37;518;193;92;129;2043
53;Master;Divorced;81380;0;12;741;68;689;224;68;103;1893
47;PhD;Single;48432;1;10;322;3;50;4;3;42;424
49;Graduation;Married;52914;1;1;254;10;44;30;10;227;575
65;Graduation;Together;38946;1;10;116;6;82;6;6;41;257
46;Graduation;Married;26067;1;11;22;2;18;0;2;12;56
48;PhD;Married;44325;1;3;516;0;21;0;0;5;542
56;Graduation;Married;42523;0;4;14;36;11;3;26;35;125
42;Basic;Single;26487;1;5;2;8;10;12;14;23;69
63;2n Cycle;Married;53233;1;3;28;0;9;3;0;0;40
60;Graduation;Married;67716;1;1;530;142;217;62;9;56;1016
48;Master;Married;76234;1;2;519;50;167;130;0;41;907
64;PhD;Married;84117;0;5;611;76;749;59;45;26;1566
63;Master;Together;65487;0;1;240;67;500;199;0;163;1169
48;Basic;Married;25224;1;3;4;9;12;11;2;8;46
37;Master;Single;89616;0;2;671;47;655;145;111;15;1644
49;Graduation;Divorced;40851;2;2;23;1;7;0;4;24;59
73;Graduation;Married;27469;0;8;9;1;2;3;2;0;17
63;2n Cycle;Married;82347;0;11;556;54;845;202;133;63;1853
63;Graduation;Married;73803;1;8;833;80;363;52;26;174;1528
68;Master;Single;8820;2;3;12;0;13;4;2;4;35
46;Graduation;Single;43322;0;4;56;7;48;10;2;18;141
47;Graduation;Together;55593;1;8;293;8;124;11;4;106;546
66;Graduation;Married;50501;2;6;297;0;38;13;0;152;500
45;Graduation;Married;37085;2;6;39;1;16;2;0;3;61
30;Basic;Single;16185;1;8;5;11;16;21;8;45;106
51;Graduation;Single;57731;1;11;266;21;300;65;8;44;704
47;PhD;Single;48432;1;10;322;3;50;4;3;42;424
42;Graduation;Married;73807;1;1;366;124;156;71;78;54;849
30;Graduation;Married;18929;0;2;32;0;8;23;4;18;85
52;Graduation;Single;35893;2;10;158;0;23;0;0;18;199
40;Graduation;Married;61014;1;8;269;129;495;182;43;29;1147
66;Graduation;Together;32144;2;3;41;0;10;0;0;3;54
57;Basic;Together;14918;1;12;3;3;3;15;4;15;43
57;Graduation;Divorced;45146;2;7;33;0;5;0;0;15;53
65;2n Cycle;Divorced;41769;1;2;302;29;131;32;0;27;521
39;Graduation;Together;88325;0;2;519;71;860;93;27;53;1623
70;Master;Divorced;38054;2;5;23;2;17;2;1;0;45
25;2n Cycle;Single;80617;0;10;594;51;631;72;55;32;1435
44;Graduation;Married;5305;1;7;12;4;7;1;3;5;32
66;Graduation;Together;36807;2;12;4;2;5;0;0;5;16
37;Graduation;Together;28427;1;3;18;3;19;3;3;6;52
72;PhD;Widow;82032;0;4;332;194;377;149;125;57;1234
42;Graduation;Together;22775;1;6;5;1;8;0;0;1;15
35;Master;Together;40101;1;10;171;3;129;26;24;62;415
41;Graduation;Married;58025;1;11;270;31;88;11;48;22;470
38;Master;Single;75777;0;7;712;26;538;69;13;80;1438
41;2n Cycle;Together;7500;1;5;2;8;11;3;8;21;53
57;Master;Married;33562;3;6;21;12;12;0;3;3;51
50;PhD;Single;57642;1;1;580;6;58;8;0;27;679
52;Graduation;Together;58554;2;9;368;24;68;38;0;88;586
41;Graduation;Married;63777;2;3;457;5;106;15;17;53;653
58;Graduation;Single;57967;1;3;229;7;137;4;0;91;468
42;2n Cycle;Together;;0;8;32;2;1607;12;4;22;1679
48;Graduation;Married;24434;2;5;3;2;8;20;0;17;50
